L2L	Zagoro	A 3	Younghusband Beacon	map		-32.5	-174.59375	-48.75	224.68	0	1	0	dja		0.50	0.50	0.44	0.12	0.26	0.18	0.03	0.18	0.24	0.03	0.00	Large	1	
L1H	Ualarni	5	Phillifent's Inheritance	map		214.5625	-174.34375	22.25	249.19	3	1	1	dja		0.00	0.00	0.83	0.00	0.00	0.00	1.00	1.33	0.83	1.00	0.50	Large	3	
L1M	HIP 29596	1 C	Land Installation	map	1	165.25	-82.4375	-35.75	161.12	0	1	1	Martox	0.16g	1.10	0.02	0.24	0.00	0.31	0.47	0.41	0.43	0.18	0.29	0.31	Large	2	
L3M	Kou Hua	1 B	Arzachel Survey	map		111.28125	-145.5	63.25	176.04	0	1	0	dja		0.76	0.00	0.33	0.00	0.18	0.61	0.21	0.58	0.42	0.64	0.33	Large	2	
M3M	Kou Hua	2 D	Corte-Real Beacon	map		111.28125	-145.5	63.25	176.04	0	0	0	dja		0.84	0.00	0.31	0.00	0.40	0.67	0.40	0.43	0.39	0.49	0.00	Medium	2	
L2L	Lopterones		Tiedemann Plant	map		182.71875	-140.875	4	204.40	0	1	0	dja		0.50	0.50	0.44	0.12	0.26	0.18	0.03	0.18	0.24	0.03	0.00	Large	1	
L3L	Wadjedet	A 3 A	Laird Vision	map		203.53125	-108.78125	0.21875	196.33	0	1	0	dja		0.54	0.54	0.33	0.04	0.33	0.17	0.00	0.17	0.29	0.00	0.00	Large	1	
L2L	HIP 31666		Hill Prospect	map		207.3125	-106.125	41.09375	196.17	0	1	0	dja		0.50	0.50	0.44	0.12	0.26	0.18	0.03	0.18	0.24	0.03	0.00	Large	1	
M2H	Guana Bhun	2	Boole's Folly	map		208.625	-127	20.4375	210.55	2	1	0	dja		0.00	0.00	0.60	0.00	0.00	0.40	1.80	0.60	0.00	1.60	0.60	Medium	3	
S1L	Synuefe CM-L c24-14	B 3	Drake's Progress	map		212.53125	-147.5	-14.96875	231.56	0	0	0	dja		0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
S1H	Synuefe CM-L c24-14	B 3	Goldberg Vision	map		212.53125	-147.5	-14.96875	231.56	2	0	0	dja		0.00	0.00	0.71	0.00	0.29	0.57	0.71	0.57	0.86	0.43	0.14	Small	3	
M1L	Zende	A 2 A	Evans Depot	map		226.0625	-134.3125	-1.75	230.06	0	0	0	dja		0.46	0.69	0.38	0.08	0.77	0.00	0.00	0.00	0.00	0.00	0.00	Medium	1	
M5H	HIP 24968		Chinton's Inheritance	map		219.71875	-151.78125	-16.84375	239.83	1	1	1	dja		0.00	0.00	1.10	0.00	0.00	0.10	0.80	1.30	0.90	1.50	0.50	Large	3	
S1L	HIP 24968	A 3	Kessel Enterprise	map		219.71875	-151.78125	-16.84375	239.83	0	0	0	dja		0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
S2L	HIP 24968	A 5	Lunan Beacon	map		219.71875	-151.78125	-16.84375	239.83	0	0	0	dja		0.26	0.58	0.26	0.00	0.53	0.05	0.00	0.00	0.00	0.00	0.00	Small	1	
S1L	HIP 24968	A 2	Renenbellot's Inheritance	map		219.71875	-151.78125	-16.84375	239.83	0	0	0	dja		0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
S1L	HIP 24968	A 2	Sunyaev Prospect	map		219.71875	-151.78125	-16.84375	239.83	0	0	0	dja		0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
L1L	Ingui	A B A	Bujold Horizons	map		215.40625	-171.09375	17.28125	247.39	0	1	1	dja		0.53	0.57	0.57	0.13	0.26	0.06	0.00	0.11	0.28	0.00	0.00	Large	1	
S2L	Ingui	A 7 A	Doctorow Lab	map		215.40625	-171.09375	17.28125	247.39	0	0	0	dja		0.26	0.58	0.26	0.00	0.53	0.05	0.00	0.00	0.00	0.00	0.00	Small	1	
M1M	Yen Tacanik	2	Comer Installation	map		207.625	-174.84375	49.625	246.20	0	0	1	dja		1.21	0.00	0.38	0.00	0.50	0.46	0.33	0.50	0.33	0.29	0.00	Medium	2	
S1L	Yen Tacanik	1	Cowper Enterprise	map		207.625	-174.84375	49.625	246.20	0	0	0	dja		0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
M3M	Yen Tacanik		Green Landing	map		207.625	-174.84375	49.625	246.20	0	0	0	dja		0.84	0.00	0.31	0.00	0.40	0.67	0.40	0.43	0.39	0.49	0.00	Medium	2	
M4L	Taurt	AB 1 C	Clairaut's Inheritance	map		211.34375	-170.125	51.84375	245.09	0	0	0	dja		0.74	0.48	0.17	0.22	0.65	0.00	0.00	0.00	0.00	0.00	0.00	Medium	1	
M1M	Ualarni	4	Fairbairn Base	map		214.5625	-174.34375	22.25	249.19	0	0	1	dja		1.21	0.00	0.38	0.00	0.50	0.46	0.33	0.50	0.33	0.29	0.00	Medium	2	
S1M	Synuefe YK-N c23-18		Oltion's Progress	map		272.15625	-128.03125	-36.75	268.58	2	0	0	dja		1.20	0.00	0.27	0.00	0.33	0.13	0.20	0.53	0.53	0.27	0.00	Small	2	
S2M	Exphiay	10 B	Hippalus Laboratory	map		283.84375	-128.25	-38.9375	278.71	0	0	0	dja		0.98	0.10	0.19	0.00	0.45	0.43	0.33	0.43	0.31	0.38	0.02	Small	2	
M4L	Exphiay	Rakhiot	Jolliet Enterprise	map		283.84375	-128.25	-38.9375	278.71	0	0	0	dja		0.74	0.48	0.17	0.22	0.65	0.00	0.00	0.00	0.00	0.00	0.00	Medium	1	
L4M1	Exphiay	10 A	Searfoss Silo	map		283.84375	-128.25	-38.9375	278.71	3	1	1	dja		0.33	1.00	0.33	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	Large	1	
L3M	Aditi	Morrow Peek	Shklovsky Gateway	map		72.875	-337.84375	-159.40625	401.79	0	1	0	Jorg		0.76	0.00	0.33	0.00	0.18	0.61	0.21	0.58	0.42	0.64	0.33	Large	2	
M1H	Ross 788	6 A	Caselberg Relay	map		-49.5	-51.75	-45.15625	145.29	3	1	1	dja													Medium	3	
L4M1	35 Ceti	2 C	Clervoy Barracks	map		-56.625	-135.65625	-55.96875	207.40	3	1	1	dja		0.33	1.00	0.33	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	Large	1	
L1L	Apsarillici	7	Normand Escape	map		-42.6875	-159.53125	-50.15625	216.87	0	1	1	dja		0.53	0.57	0.57	0.13	0.26	0.06	0.00	0.11	0.28	0.00	0.00	Large	1	
M2L	Zagoro	A 2	Shiner Prospect	map	1	-32.5	-174.59375	-48.75	224.68	0	0	0	dja		0.58	0.46	0.23	0.12	0.58	0.15	0.00	0.00	0.00	0.00	0.00	Medium	1	
M2L	HR 404	2 C	Bass Landing	map		-31.34375	-140.9375	-48.03125	195.87	0	0	0	dja		0.58	0.46	0.23	0.12	0.58	0.15	0.00	0.00	0.00	0.00	0.00	Medium	1	
M3H	Nanggalis	2	Beebe Enterprise	map		-58.90625	-116.5625	-19.8125	182.60	2	1	1	dja		0.00	0.00	1.67	0.00	0.00	0.67	0.67	0.67	0.33	1.00	0.33	Medium	3	
M1M	Nanggalis	5 D	Cormack Hub	map		-58.90625	-116.5625	-19.8125	182.60	0	0	1	dja		1.21	0.00	0.38	0.00	0.50	0.46	0.33	0.50	0.33	0.29	0.00	Medium	2	
S3M	BD+10 5022	A 1 B	Plucker Relay	map		-63.21875	-77.90625	-17	158.80	0	0	0	dja		0.94	0.00	0.11	0.00	0.48	0.45	0.18	0.48	0.44	0.42	0.00	Small	2	
S4M	BD+10 5022	A 1 B	Almargro's Progress	map		-63.21875	-77.90625	-17	158.80	0	0	0	dja		1.13	0.00	0.42	0.00	0.50	0.53	0.39	0.26	0.42	0.42	0.00	Small	2	
S3H	Aetius	1 B	Oliver Penal Colony	map		-64.6875	-58.71875	-26.03125	152.15	2	0	0	dja		0.00	0.00	1.67	0.00	1.33	0.33	1.67	0.33	0.00	0.67	0.00	Small	3	
M1L	LTT 17149	A 4 D	Fermi Camp	map		-51.59375	-48.5	-30.59375	138.63	0	0	0	dja		0.46	0.69	0.38	0.08	0.77	0.00	0.00	0.00	0.00	0.00	0.00	Medium	1	
M4H	Lalande 4141	2 A	Anderson's Folly	map	1	-39.65625	-49.59375	-60.96875	146.21	2	1	1	dja		0.00	0.00	0.33	0.00	1.00	0.67	0.67	1.00	0.00	1.33	0.00	Medium	3	
M2M	LHS 1375	Gold	Philips Depot	map		-9.125	-19.3125	-17.5	86.95	0	0	0	DarkArren		0.69	0.00	0.29	0.00	0.41	0.55	0.48	0.52	0.55	0.47	0.00	Medium	2	
M3L	Kairi	A 4 A	Debehogne Beacon	map		137.59375	-17.15625	-37.375	109.89	0	0	0	DarkArren		0.43	0.52	0.48	0.13	0.52	0.09	0.00	0.00	0.04	0.00	0.00	Medium	1	
L2L	Kairi	B 1	Ross Inheritance	map		137.59375	-17.15625	-37.375	109.89	0	1	0	DarkArren		0.50	0.50	0.44	0.12	0.26	0.18	0.03	0.18	0.24	0.03	0.00	Large	1	
S1L	Kairi	B 2	Barlowe Depot	map		137.59375	-17.15625	-37.375	109.89	0	0	0	DarkArren		0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
S1L	Kairi	B 3	Cavendish Settlement	map		137.59375	-17.15625	-37.375	109.89	0	0	0	DarkArren		0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
L2L	Kairi	B 3	Ledyard Vision	map		137.59375	-17.15625	-37.375	109.89	0	1	0	DarkArren		0.50	0.50	0.44	0.12	0.26	0.18	0.03	0.18	0.24	0.03	0.00	Large	1	
S2L	Deciat	7 C	Sheffield Relay	map	1	122.625	-0.8125	-47.28125	101.77	0	0	0	dja		0.26	0.58	0.26	0.00	0.53	0.05	0.00	0.00	0.00	0.00	0.00	Small	1	
S2M	Deciat	9 A	Vandermeer Lab	map	1	122.625	-0.8125	-47.28125	101.77	0	0	0	dja		0.98	0.10	0.19	0.00	0.45	0.43	0.33	0.43	0.31	0.38	0.02	Small	2	
M1M	Deciat	9 B	Brendan Installation	map	1	122.625	-0.8125	-47.28125	101.77	0	0	1	dja		1.21	0.00	0.38	0.00	0.50	0.46	0.33	0.50	0.33	0.29	0.00	Medium	2	
S2L	Deciat	9 C	Bounds Lab	map	1	122.625	-0.8125	-47.28125	101.77	0	0	0	dja		0.26	0.58	0.26	0.00	0.53	0.05	0.00	0.00	0.00	0.00	0.00	Small	1	
S2M	Salikians	5 D	Morgan Prospect	map		157.5625	-0.875	-48.09375	127.97	0	0	0	dja		0.98	0.10	0.19	0.00	0.45	0.43	0.33	0.43	0.31	0.38	0.02	Small	2	
L1L	Salikians	5 B	Mcintyre Reach	map		157.5625	-0.875	-48.09375	127.97	0	1	1	dja		0.53	0.57	0.57	0.13	0.26	0.06	0.00	0.11	0.28	0.00	0.00	Large	1	
L3M	Salikians	5 A	Resnick Base	map		157.5625	-0.875	-48.09375	127.97	0	1	0	dja		0.76	0.00	0.33	0.00	0.18	0.61	0.21	0.58	0.42	0.64	0.33	Large	2	
M3L	CD-39 4830	ABC 1 A	De Sousa Beacon	map	1	114.40625	5.1875	-17.40625	74.73	0	0	0	dja		0.43	0.52	0.48	0.13	0.52	0.09	0.00	0.00	0.04	0.00	0.00	Medium	1	
L1M	CD-39 4830	ABC 5 B	Wisoff Base	map		114.40625	5.1875	-17.40625	74.73	0	1	1	dja		1.10	0.02	0.24	0.00	0.31	0.47	0.41	0.43	0.18	0.29	0.31	Large	2	
M4L	CD-39 4831	ABC 5 B	Bain Beacon	map		114.40625	5.1875	-17.40625	74.73	0	0	0	dja		0.74	0.48	0.17	0.22	0.65	0.00	0.00	0.00	0.00	0.00	0.00	Medium	1	
S3L	Rang Guans	8	Clark Forum	map		106.4375	18.6875	11.84375	52.99	0	0	0	dja		0.17	0.46	0.21	0.13	0.58	0.08	0.00	0.00	0.00	0.00	0.00	Small	1	
M4L	Rang Guans	8	Vries' Inheritance	map		106.4375	18.6875	11.84375	52.99	0	0	0	dja		0.74	0.48	0.17	0.22	0.65	0.00	0.00	0.00	0.00	0.00	0.00	Medium	1	
S1L	Lopocares	2	Drummond Mine	map		110.59375	23.90625	1.75	60.80	0	0	0	dja		0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
L1L	Lopocares	10	Reed Arena	map		110.59375	23.90625	1.75	60.80	0	1	1	dja		0.53	0.57	0.57	0.13	0.26	0.06	0.00	0.11	0.28	0.00	0.00	Large	1	
M1L	Aasgaa	A 3	Burgess Depot	map		97.3125	44.15625	57.9375	58.16	0	0	0	dja		0.46	0.69	0.38	0.08	0.77	0.00	0.00	0.00	0.00	0.00	0.00	Medium	1	
M2L	Aasgaa	A 2	Garden Vision	map		97.3125	44.15625	57.9375	58.16	0	0	0	dja		0.58	0.46	0.23	0.12	0.58	0.15	0.00	0.00	0.00	0.00	0.00	Medium	1	
L1L	Unegak Maku	3 B	Julian Holdings	map		109.59375	12.125	41.71875	56.08	0	1	1	dja		0.53	0.57	0.57	0.13	0.26	0.06	0.00	0.11	0.28	0.00	0.00	Large	1	
L1M	Unegak Maku	2 C	White Asylum	map		109.59375	12.125	41.71875	56.08	0	1	1	dja		1.10	0.02	0.24	0.00	0.31	0.47	0.41	0.43	0.18	0.29	0.31	Large	2	
S3L	Unegak Maku	5 D	Selberg Survey	map		109.59375	12.125	41.71875	56.08	0	0	0	dja		0.17	0.46	0.21	0.13	0.58	0.08	0.00	0.00	0.00	0.00	0.00	Small	1	
L4M1	Jambavan	1 A	Ingstad Depot	map		105.6875	20.8125	21.1875	50.43	3	1	1	dja		0.33	1.00	0.33	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	Large	1	
M3L	Vashis	B 1 D	Marques Lab	map		107.4375	13.28125	0.4375	58.37	0	0	0	dja		0.43	0.52	0.48	0.13	0.52	0.09	0.00	0.00	0.04	0.00	0.00	Medium	1	
S4H	Vashis	A 2 A	Gabriel Reach	map	1	107.4375	13.28125	0.4375	58.37	2	0	0	dja		0.00	0.00	0.50	0.00	0.60	0.90	0.50	0.80	1.00	0.60	0.00	Small	3	
S4M	Vashis	B 1 C	Reinhold Landing	map	1	107.4375	13.28125	0.4375	58.37	0	0	0	dja		1.13	0.00	0.42	0.00	0.50	0.53	0.39	0.26	0.42	0.42	0.00	Small	2	
S4M	Vashis	B 1 C	Wood Point	map	1	107.4375	13.28125	0.4375	58.37	0	0	0	dja		1.13	0.00	0.42	0.00	0.50	0.53	0.39	0.26	0.42	0.42	0.00	Small	2	
L2L	Lalande 27055	C 3	Bruisov Works	map		-14.75	52.5625	23.03125	78.78	0	1	0	Knower	0.39g	0.50	0.50	0.44	0.12	0.26	0.18	0.03	0.18	0.24	0.03	0.00	Large	1	
M3M	Miao Thixo	2 A	Sekelj Laboratory	map		-22.90625	-21.375	81.71875	103.33	0	0	0	DarkArren		0.84	0.00	0.31	0.00	0.40	0.67	0.40	0.43	0.39	0.49	0.00	Medium	2	
S2M	Miao Thixo	2 A	Wellman Survey	map		-22.90625	-21.375	81.71875	103.33	0	0	0	DarkArren		0.98	0.10	0.19	0.00	0.45	0.43	0.33	0.43	0.31	0.38	0.02	Small	2	
M2L	Lopocares	1	Andrew Works	map	1	110.59375	23.90625	1.75	60.80	0	0	0	dja		0.58	0.46	0.23	0.12	0.58	0.15	0.00	0.00	0.00	0.00	0.00	Medium	1	
M2M	Lopocares	2	Rocklynne's Inheritance	map		110.59375	23.90625	1.75	60.80	0	0	0	dja		0.69	0.00	0.29	0.00	0.41	0.55	0.48	0.52	0.55	0.47	0.00	Medium	2	
M3M	Lopocares	10	Williams Landing	map		110.59375	23.90625	1.75	60.80	0	0	0	dja		0.84	0.00	0.31	0.00	0.40	0.67	0.40	0.43	0.39	0.49	0.00	Medium	2	
M3L	Vaiurisc	A 3	Escobar Observatory	map		107.59375	18	-15.1875	66.96	0	0	0	dja		0.43	0.52	0.48	0.13	0.52	0.09	0.00	0.00	0.04	0.00	0.00	Medium	1	
M5L	Vaiurisc	A 3	Wiener Prospect	map		107.59375	18	-15.1875	66.96	0	1	0	dja		0.44	0.61	0.44	0.33	0.33	0.17	0.00	0.00	0.06	0.00	0.00	Large	1	
M2L	Vaiurisc	A 4	Rae Installation	map		107.59375	18	-15.1875	66.96	0	0	0	dja		0.58	0.46	0.23	0.12	0.58	0.15	0.00	0.00	0.00	0.00	0.00	Medium	1	
L2L	Vaiurisc	A 5	Grijalva's Folly	map		107.59375	18	-15.1875	66.96	0	1	0	dja		0.50	0.50	0.44	0.12	0.26	0.18	0.03	0.18	0.24	0.03	0.00	Large	1	
L4M2	Vaiurisc	B 1	Dall Penal Colony	map		107.59375	18	-15.1875	66.96	3	1	1	dja													Large	2	
L3H	Smei Ti	ABC 3 C	Henson Vision	map	1	119.59375	4.5	-27.3125	84.96	3	1	0	dja		0.00	0.00	0.33	0.00	0.00	0.00	0.67	2.00	0.33	0.67	1.67	Large	3	
S4H	Smei Ti	ABC 1 B	Guerrero Base	map		119.59375	4.5	-27.3125	84.96	2	0	0	dja		0.00	0.00	0.50	0.00	0.60	0.90	0.50	0.80	1.00	0.60	0.00	Small	3	
L4H	Melici	A 3	Mastracchio Point	map		89.6875	-1.8125	-33	71.76	3	1	1	dja													Large	3	
M3M	Melici		Stevens Terminal	map		89.6875	-1.8125	-33	71.76	0	0	0	dja		0.84	0.00	0.31	0.00	0.40	0.67	0.40	0.43	0.39	0.49	0.00	Medium	2	
L3L	Adad	A 3	Fleming Holdings	map		-25.5625	-56	10.15625	110.96	0	1	0	dja		0.54	0.54	0.33	0.04	0.33	0.17	0.00	0.17	0.29	0.00	0.00	Large	1	
S5L	Adad	A 3	Varthema Enterprise	map		-25.5625	-56	10.15625	110.96	0	0	0	dja		0.29	0.57	0.29	0.14	0.43	0.00	0.00	0.00	0.00	0.00	0.00	Small	1	
L3L	Adad	A 3	Banks Group	map		-25.5625	-56	10.15625	110.96	0	1	0	dja		0.54	0.54	0.33	0.04	0.33	0.17	0.00	0.17	0.29	0.00	0.00	Large	1	
S2L	Adad	A 5 A	Connes Base	map		-25.5625	-56	10.15625	110.96	0	0	0	dja		0.26	0.58	0.26	0.00	0.53	0.05	0.00	0.00	0.00	0.00	0.00	Small	1	
L4M1	LP 336-4	5 F	Ballard Point	map		-35.5	7.53125	17.4375	92.29	3	1	1	DarkArren		0.33	1.00	0.33	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	Large	1	
S2L	LP 336-4	5 B A	Merril Installation	map		-35.5	7.53125	17.4375	92.29	0	0	0	DarkArren		0.26	0.58	0.26	0.00	0.53	0.05	0.00	0.00	0.00	0.00	0.00	Small	1	
L3L	LP 336-4	5 E A	Lichtenberg Base	map		-35.5	7.53125	17.4375	92.29	0	1	0	DarkArren		0.54	0.54	0.33	0.04	0.33	0.17	0.00	0.17	0.29	0.00	0.00	Large	1	
L2L	Hambula	A 1	Mastracchio Beacon	map		-39.65625	6.125	-2.5	100.54	0	1	0	DarkArren		0.50	0.50	0.44	0.12	0.26	0.18	0.03	0.18	0.24	0.03	0.00	Large	1	
M2M	Hambula	A 1	Csoma Vision	map		-39.65625	6.125	-2.5	100.54	0	0	0	DarkArren		0.69	0.00	0.29	0.00	0.41	0.55	0.48	0.52	0.55	0.47	0.00	Medium	2	
L2L	Hambula	A 2	Macmahon's Progress	map		-39.65625	6.125	-2.5	100.54	0	1	0	DarkArren		0.50	0.50	0.44	0.12	0.26	0.18	0.03	0.18	0.24	0.03	0.00	Large	1	
L3L	Adad	A 5 A	Libby Enterprise	map		-25.5625	-56	10.15625	110.96	0	1	0	dja		0.54	0.54	0.33	0.04	0.33	0.17	0.00	0.17	0.29	0.00	0.00	Large	1	
S3L	Adad	A 5 A	Lister Hub	map		-25.5625	-56	10.15625	110.96	0	0	0	dja		0.17	0.46	0.21	0.13	0.58	0.08	0.00	0.00	0.00	0.00	0.00	Small	1	
L4M1	Adad	AB 2 G	Kazantsev Base	map		-25.5625	-56	10.15625	110.96	3	1	1	dja		0.33	1.00	0.33	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	Large	1	
S4L	ZZ Piscium	2 A	Archimedes Escape	map		-27.65625	-35.34375	0.875	102.20	0	0	0	dja		0.58	0.26	0.05	0.05	0.47	0.16	0.00	0.00	0.00	0.00	0.00	Small	1	
S4L	ZZ Piscium	2 A	Scithers Progress	map		-27.65625	-35.34375	0.875	102.20	0	0	0	dja		0.58	0.26	0.05	0.05	0.47	0.16	0.00	0.00	0.00	0.00	0.00	Small	1	
L1H	Slink's Eye	2 A	Alenquer Installation	map		-10.125	-29.6875	-10.15625	89.24	3	1	1	dja		0.00	0.00	0.83	0.00	0.00	0.00	1.00	1.33	0.83	1.00	0.50	Large	3	
L1L	Slink's Eye	2 A	McAuley Survey	map		-10.125	-29.6875	-10.15625	89.24	0	1	1	dja		0.53	0.57	0.57	0.13	0.26	0.06	0.00	0.11	0.28	0.00	0.00	Large	1	
L2M	Ho Parerme	A 3	Leeuwenhoek Beacon	map		62.21875	-0.71875	-30.15625	60.52	0	1	0	dja		0.88	0.00	0.13	0.00	0.25	0.41	0.53	0.41	0.31	0.50	0.19	Large	2	
M1L	Ho Parerme	A 4 E	Watts Hub	map		62.21875	-0.71875	-30.15625	60.52	0	0	0	dja		0.46	0.69	0.38	0.08	0.77	0.00	0.00	0.00	0.00	0.00	0.00	Medium	1	
S2L	Ho Parerme	A 4 E	Napier Enterprise	map		62.21875	-0.71875	-30.15625	60.52	0	0	0	dja		0.26	0.58	0.26	0.00	0.53	0.05	0.00	0.00	0.00	0.00	0.00	Small	1	
S2L	Ho Parerme	A 4 E	Menezes Horizons	map		62.21875	-0.71875	-30.15625	60.52	0	0	0	dja		0.26	0.58	0.26	0.00	0.53	0.05	0.00	0.00	0.00	0.00	0.00	Small	1	
S1H	Kunahpu	1	Linnehan's Inheritance	map		78.46875	7.15625	-40.25	71.90	2	0	0	dja		0.00	0.00	0.71	0.00	0.29	0.57	0.71	0.57	0.86	0.43	0.14	Small	3	
S5L	LTT 2684	3	Rocklynne Beacon	map		105.375	-41.5	-8.75	85.13	0	0	0	dja		0.29	0.57	0.29	0.14	0.43	0.00	0.00	0.00	0.00	0.00	0.00	Small	1	
S3M	LTT 2684	8 E	Brera Depot	map		105.375	-41.5	-8.75	85.13	0	0	0	dja		0.94	0.00	0.11	0.00	0.48	0.45	0.18	0.48	0.44	0.42	0.00	Small	2	
S3M	LTT 2684	9 C	Silvester Vision	map	1	105.375	-41.5	-8.75	85.13	0	0	0	dja		0.94	0.00	0.11	0.00	0.48	0.45	0.18	0.48	0.44	0.42	0.00	Small	2	
M3M	LTT 2684	9 C	Mitchell Survey	map		105.375	-41.5	-8.75	85.13	0	0	0	dja		0.84	0.00	0.31	0.00	0.40	0.67	0.40	0.43	0.39	0.49	0.00	Medium	2	
S1L	Nauani	1	Oppenheimer Reach	map		81.375	-51.1875	-14	84.16	0	0	0	dja		0.43	0.43	0.13	0.09	0.48	0.04	0.00	0.00	0.00	0.00	0.00	Small	1	
M5L	Nauani	A 1	Walz Beacon	map		81.375	-51.1875	-14	84.16	0	1	0	dja		0.44	0.61	0.44	0.33	0.33	0.17	0.00	0.00	0.06	0.00	0.00	Large	1	
M4M	Nauani	A 3	Hugh Installation	map		81.375	-51.1875	-14	84.16	0	0	0	dja		0.88	0.00	0.40	0.00	0.33	0.30	0.48	0.48	0.58	0.58	0.03	Medium	2	
L4M1	Zochna	2 E	Marley Keep	map		115.78125	-10.3125	5.375	69.72	3	1	1	dja		0.33	1.00	0.33	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	Large	1	
L3L	Zochna	3 E	Sekowski Relay	map		115.78125	-10.3125	5.375	69.72	0	1	0	dja		0.54	0.54	0.33	0.04	0.33	0.17	0.00	0.17	0.29	0.00	0.00	Large	1	
S3L	Onileut	2 A	Deadman Reach	map	1	124.9375	-13.375	17.625	76.43	0	0	0	dja		0.17	0.46	0.21	0.13	0.58	0.08	0.00	0.00	0.00	0.00	0.00	Small	1	
L4H	Onileut	3 D	Gibson Base	map	1	124.9375	-13.375	17.625	76.43	3	1	1	dja													Large	3	
S1M	Binar	1	Coulomb Settlement	map		124.15625	-14.65625	22.5	75.80	2	0	0	dja		1.20	0.00	0.27	0.00	0.33	0.13	0.20	0.53	0.53	0.27	0.00	Small	2	
M2L	Binar	1	Barbaro Settlement	map	1	124.15625	-14.65625	22.5	75.80	0	0	0	dja		0.58	0.46	0.23	0.12	0.58	0.15	0.00	0.00	0.00	0.00	0.00	Medium	1	
M2L	Binar	1	Ockels Mine	map		124.15625	-14.65625	22.5	75.80	0	0	0	dja		0.58	0.46	0.23	0.12	0.58	0.15	0.00	0.00	0.00	0.00	0.00	Medium	1	
M1H	Lokaantii	A 1	Bierce Barracks	map		129.625	-4.1875	11.875	78.55	3	1	1	dja													Medium	3	
L2M	Lokaantii	A 2	Loncke Vision	map		129.625	-4.1875	11.875	78.55	0	1	0	dja		0.88	0.00	0.13	0.00	0.25	0.41	0.53	0.41	0.31	0.50	0.19	Large	2	
L3L	Timbalderis	AB 4 I	Dorsey Camp	map		69.09375	10.03125	18.40625	17.68	0	1	0	dja		0.54	0.54	0.33	0.04	0.33	0.17	0.00	0.17	0.29	0.00	0.00	Large	1	
L4M1	Timbalderis	AB 5 A	Abbott Silo	map		69.09375	10.03125	18.40625	17.68	3	1	1	dja		0.33	1.00	0.33	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	Large	1	
S3H	Lapannodaya	A 2 A	Priestley Barracks	map		77.125	27.09375	32.75	24.08	2	0	0	dja		0.00	0.00	1.67	0.00	1.33	0.33	1.67	0.33	0.00	0.67	0.00	Small	3	
M1M	LP 470-65	4 E	Thorne Keep	map		82.9375	39.5625	41.1875	37.69	0	0	1	dja		1.21	0.00	0.38	0.00	0.50	0.46	0.33	0.50	0.33	0.29	0.00	Medium	2	
L3L	LP 470-65	5 C	Gibson Observatory	map		82.9375	39.5625	41.1875	37.69	0	1	0	dja		0.54	0.54	0.33	0.04	0.33	0.17	0.00	0.17	0.29	0.00	0.00	Large	1	
M1M	Santa Muerte	5 B	Celebi Arsenal	map		94.25	46.1875	58.03125	57.06	0	0	1	dja		1.21	0.00	0.38	0.00	0.50	0.46	0.33	0.50	0.33	0.29	0.00	Medium	2	
L4M1	Aasgaa	D 1	Finch Silo	map	1	97.3125	44.15625	57.9375	58.16	3	1	1	dja	95k ls	0.33	1.00	0.33	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	Large	1	
S3M	Lugger	B 3	Jones Hub	map		100.15625	19.3125	25.46875	44.50	0	0	0	dja		0.94	0.00	0.11	0.00	0.48	0.45	0.18	0.48	0.44	0.42	0.00	Small	2	
L3L	Lugger	A 3	Hendel Laboratory	map		100.15625	19.3125	25.46875	44.50	0	1	0	dja		0.54	0.54	0.33	0.04	0.33	0.17	0.00	0.17	0.29	0.00	0.00	Large	1	
S3M	Eximo	A 2	Poncelet Depot	map		60.28125	-15.3125	-68.34375	101.11	0	0	0	dja		0.94	0.00	0.11	0.00	0.48	0.45	0.18	0.48	0.44	0.42	0.00	Small	2	
L2H	Eximo	A 3	Janszoon Vision	map		60.28125	-15.3125	-68.34375	101.11	3	1	0	dja		0.00	0.00	1.00	0.00	0.00	0.00	0.75	1.38	0.38	1.88	0.75	Large	3	
